"year","cohort_index","mineral","fast","slow","root","vol","nonRootVol","cumVol","inputYrs","omPackingDensity","mineralPackingDensity"
1928,53,0.0115438072833821,0.0451447964102653,0.0451447964102653,0,0.910591799727561,0,0,1,0.1,1.5
1928,52,0.230876145667642,0.000456008044548135,0.901948487636384,0.0440251968676074,9.80689377107737,9.17796238725441,9.80689377107737,20,0.1,1.5
1928,51,0.230876145667642,0.0109841342069853,0.911130437542438,0.0317812301219988,9.82908072111074,18.5530255351937,19.6359744921881,20,0.1,1.5
1928,50,0.230876145667642,0.0093883100383671,1.12707724251344,0.0218649670680044,11.8309296283633,30.071598491157,31.4669041205514,20,0.1,1.5
1928,49,0.230876145667642,0.00506108139234845,1.30588625934477,0.00465681113899087,13.3299167112304,43.3349893289732,44.7968208317818,20,0.1,1.5
1928,48,0.230876145667642,0.00040336267244206,1.39791587346973,0,14.1371097918668,57.47209912084,58.9339306236486,20,0.1,1.5
1928,47,0.230876145667642,3.56754758476503e-06,1.40182654664456,0,14.1722185723666,71.6443176932066,73.1061491960152,20,0.1,1.5
1928,46,0.230876145667642,3.56754758476507e-46,1.39902555542431,0,14.1441729846882,85.7884906778949,87.2503221807034,20,0.1,1.5
1928,45,0.230876145667642,3.56754758476512e-86,1.39623016086781,0,14.1162190391232,99.904709717018,101.366541219827,20,0.1,1.5
1928,44,0.230876145667642,3.56754758476516e-126,1.39344035179235,0,14.0883209483686,113.993030665387,115.454862168195,20,0.1,1.5
1928,43,0.230876145667642,3.56754758476521e-166,1.39065611703759,0,14.060478600821,128.053509266208,129.515340769016,20,0.1,1.5
1928,42,0.230876145667642,3.56754758476525e-206,1.38787744546546,0,14.0326918850997,142.086201151307,143.548032654116,20,0.1,1.5
1928,41,0.230876145667642,3.5675475847653e-246,1.38510432596017,0,14.0049606900468,156.091161841354,157.552993344163,20,0.1,1.5
1928,40,0.230876145667642,3.56754758476534e-286,1.38233674742812,0,13.9772849047263,170.06844674608,171.530278248889,20,0.1,1.5
1928,39,0.230876145667642,0,1.37957469879789,0,13.949664418424,184.018111164504,185.479942667313,20,0.1,1.5
1928,38,0.230876145667642,0,1.37681816902017,0,13.9220991206468,197.940210285151,199.40204178796,20,0.1,1.5
1928,37,0.230876145667642,0,1.37406714706775,0,13.8945889011226,211.834799186274,213.296630689082,20,0.1,1.5
1928,36,0.230876145667642,0,1.37132162193542,0,13.8671336497993,225.701932836073,227.163764338882,20,0.1,1.5
1928,35,0.230876145667642,0,1.36858158263999,0,13.839733256845,239.541666092918,241.003497595727,20,0.1,1.5
1928,34,0.230876145667642,0,1.3658470182202,0,13.8123876126471,253.354053705565,254.815885208374,20,0.1,1.5
1928,33,0.230876145667642,0,1.36311791773669,0,13.785096607812,267.139150313377,268.600981816186,20,0.1,1.5
1928,32,0.230876145667642,0,1.36039427027197,0,13.7578601331647,280.897010446542,282.358841949351,20,0.1,1.5
1928,31,0.230876145667642,0,1.35767606493034,0,13.7306780797485,294.62768852629,296.089520029099,20,0.1,1.5
1928,30,0.230876145667642,0,1.35496329083791,0,13.7035503388242,308.331238865115,309.793070367923,20,0.1,1.5
1928,29,0.230876145667642,0,1.35225593714249,0,13.67647680187,322.007715666985,323.469547169793,20,0.1,1.5
1928,28,0.230876145667642,0,1.34955399301357,0,13.6494573605808,335.657173027566,337.119004530374,20,0.1,1.5
1928,27,0.230876145667642,0,1.34685744764229,0,13.622491906868,349.279664934434,350.741496437242,20,0.1,1.5
1928,26,0.230876145667642,0,1.34416629024139,0,13.595580332859,362.875245267293,364.337076770101,20,0.1,1.5
1928,25,0.230876145667642,0,1.34148051004516,0,13.5687225308967,376.443967798189,377.905799300998,20,0.1,1.5
1928,24,0.230876145667642,0,1.3388000963094,0,13.5419183935391,389.985886191729,391.447717694537,20,0.1,1.5
1928,23,0.230876145667642,0,1.33612503831138,0,13.5151678135589,403.501054005288,404.962885508096,20,0.1,1.5
1928,22,0.230876145667642,0,1.3334553253498,0,13.4884706839431,416.989524689231,418.451356192039,20,0.1,1.5
1928,21,0.230876145667642,0,1.33079094674472,0,13.4618268978923,430.451351587123,431.913183089931,20,0.1,1.5
1928,20,0.230876145667642,0,1.32813189183758,0,13.4352363488209,443.886587935944,445.348419438752,20,0.1,1.5
1928,19,0.230876145667642,0,1.32547814999107,0,13.4086989303558,457.2952868663,458.757118369108,20,0.1,1.5
1928,18,0.230876145667642,0,1.32282971058917,0,13.3822145363368,470.677501402636,472.139332905445,20,0.1,1.5
1928,17,0.230876145667642,0,1.32018656303706,0,13.3557830608157,484.033284463452,485.49511596626,20,0.1,1.5
1928,16,0.230876145667642,0,1.31754869676108,0,13.3294043980559,497.362688861508,498.824520364316,20,0.1,1.5
1928,15,0.230876145667642,0,1.31491610120871,0,13.3030784425322,510.66576730404,512.127598806848,20,0.1,1.5
1928,14,0.230876145667642,0,1.31228876584852,0,13.2768050889303,523.942572392971,525.404403895779,20,0.1,1.5
1928,13,0.230876145667642,0,1.30966668017011,0,13.2505842321461,537.193156625117,538.654988127925,20,0.1,1.5
1928,12,0.230876145667642,0,1.30704983368407,0,13.2244157672858,550.417572392402,551.879403895211,20,0.1,1.5
1928,11,0.230876145667642,0,1.30443821592198,0,13.1982995896649,563.615871982067,565.077703484876,20,0.1,1.5
1928,10,0.230876145667642,0,1.30183181643632,0,13.1722355948083,576.788107576876,578.249939079684,20,0.1,1.5
1928,9,0.230876145667642,0,1.29923062480044,0,13.1462236784495,589.934331255325,591.396162758133,20,0.1,1.5
1928,8,0.230876145667642,0,1.29663463060854,0,13.1202637365305,603.054594991856,604.516426494664,20,0.1,1.5
1928,7,0.230876145667642,0,1.29404382347558,0,13.0943556652009,616.148950657056,617.610782159865,20,0.1,1.5
1928,6,0.230876145667642,0,1.29145819303731,0,13.0684993608182,629.217450017875,630.679281520683,20,0.1,1.5
1928,5,0.230876145667642,0,1.28887772895017,0,13.0426947199468,642.260144737821,643.72197624063,20,0.1,1.5
1928,4,0.230876145667642,0,1.28630242089126,0,13.0169416393577,655.277086377179,656.738917879988,20,0.1,1.5
1928,3,0.230876145667642,0,1.28373225855831,0,12.9912400160282,668.268326393207,669.730157896016,20,0.1,1.5
1928,2,0.0115438072833821,0,0.000545475552488329,0,0.013150627047138,668.281477020254,669.743308523063,1,0.1,1.5
1928,1,150,0,1.29605112541422,0,112.960511254142,781.241988274396,782.703819777205,99999,0.1,1.5
1929,54,0.0137134382863921,0.0451447964102653,0.0451447964102653,0,0.912038220396235,0,0,1,0.1,1.5
1929,53,0.0115438072833821,0.000451447964102653,0.0451402819306243,0.00252388289103682,0.499668640341479,0.463613170469524,0.499668640341479,1,0.1,1.5
1929,52,0.230876145667642,0.0110108592973473,0.912864592004522,0.0439151540250226,10.0200312866784,9.85628511393331,10.5196999270199,20,0.1,1.5
1929,51,0.230876145667642,0.00805514887256955,0.918984632029184,0.0307693510225065,9.863877396927,19.2806003533959,20.3835773239469,20,0.1,1.5
1929,50,0.230876145667642,0.00556012486738476,1.13243077655619,0.0205948024230396,11.8280379078672,30.8144267980768,32.211615231814,20,0.1,1.5
1929,49,0.230876145667642,0.0012148135986712,1.30691987350358,0.00385401113201347,13.2903216033535,44.0496910995444,45.5019368351676,20,0.1,1.5
1929,48,0.230876145667642,4.0336267244206e-06,1.39777608188239,0,14.1317185855362,58.1814096850806,59.6336554207038,20,0.1,1.5
1929,47,0.230876145667642,3.56754758476503e-08,1.4016863639899,0,14.1707814270989,72.3521911121795,73.8044368478026,20,0.1,1.5
1929,46,0.230876145667642,3.56754758476508e-48,1.39888565286877,0,14.1427739591328,86.4949650713123,87.9472108069354,20,0.1,1.5
1929,45,0.230876145667642,3.56754758476512e-88,1.39609053785172,0,14.1148228089623,100.609787880275,102.062033615898,20,0.1,1.5
1929,44,0.230876145667642,3.56754758476517e-128,1.39330100775717,0,14.0869275080168,114.696715388291,116.148961123915,20,0.1,1.5
1929,43,0.230876145667642,3.56754758476521e-168,1.39051705142588,0,14.0590879447039,128.755803332995,130.208049068618,20,0.1,1.5
1929,42,0.230876145667642,3.56754758476526e-208,1.38773865772091,0,14.0313040076542,142.78710734065,144.239353076273,20,0.1,1.5
1929,41,0.230876145667642,3.5675475847653e-248,1.38496581552757,0,14.0035755857208,156.79068292637,158.242928661994,20,0.1,1.5
1929,40,0.230876145667642,3.56754758476535e-288,1.38219851375338,0,13.9759025679789,170.766585494349,172.218831229972,20,0.1,1.5
1929,39,0.230876145667642,0,1.37943674132801,0,13.9482848437252,184.714870338074,186.167116073698,20,0.1,1.5
1929,38,0.230876145667642,0,1.37668048720327,0,13.9207223024778,198.635592640552,200.087838376175,20,0.1,1.5
1929,37,0.230876145667642,0,1.37392974035304,0,13.8932148339755,212.528807474528,213.981053210151,20,0.1,1.5
1929,36,0.230876145667642,0,1.37118448977323,0,13.8657623281774,226.394569802705,227.846815538328,20,0.1,1.5
1929,35,0.230876145667642,0,1.36844472448173,0,13.8383646752624,240.232934477968,241.685180213591,20,0.1,1.5
1929,34,0.230876145667642,0,1.36571043351838,0,13.8110217656289,254.043956243596,255.49620197922,20,0.1,1.5
1929,33,0.230876145667642,0,1.36298160594492,0,13.7837334898942,267.827689733491,269.279935469114,20,0.1,1.5
1929,32,0.230876145667642,0,1.36025823084494,0,13.7564997388945,281.584189472385,283.036435208008,20,0.1,1.5
1929,31,0.230876145667642,0,1.35754029732385,0,13.7293204036836,295.313509876069,296.765755611692,20,0.1,1.5
1929,30,0.230876145667642,0,1.35482779450883,0,13.7021953755334,309.015705251602,310.467950987225,20,0.1,1.5
1929,29,0.230876145667642,0,1.35212071154878,0,13.6751245459329,322.690829797535,324.143075533158,20,0.1,1.5
1929,28,0.230876145667642,0,1.34941903761427,0,13.6481078065878,336.338937604123,337.791183339746,20,0.1,1.5
1929,27,0.230876145667642,0,1.34672276189753,0,13.6211450494204,349.960082653543,351.412328389166,20,0.1,1.5
1929,26,0.230876145667642,0,1.34403187361237,0,13.5942361665688,363.554318820112,365.006564555735,20,0.1,1.5
1929,25,0.230876145667642,0,1.34134636199416,0,13.5673810503867,377.121699870499,378.573945606122,20,0.1,1.5
1929,24,0.230876145667642,0,1.33866621629977,0,13.5405795934428,390.662279463942,392.114525199565,20,0.1,1.5
1929,23,0.230876145667642,0,1.33599142580755,0,13.5138316885206,404.176111152462,405.628356888085,20,0.1,1.5
1929,22,0.230876145667642,0,1.33332197981726,0,13.4871372286177,417.66324838108,419.115494116703,20,0.1,1.5
1929,21,0.230876145667642,0,1.33065786765005,0,13.4604961069456,431.123744488026,432.575990223648,20,0.1,1.5
1929,20,0.230876145667642,0,1.32799907864839,0,13.433908216929,444.557652704955,446.009898440577,20,0.1,1.5
1929,19,0.230876145667642,0,1.32534560217607,0,13.4073734522058,457.965026157161,459.417271892783,20,0.1,1.5
1929,18,0.230876145667642,0,1.32269742761811,0,13.3808917066262,471.345917863787,472.798163599409,20,0.1,1.5
1929,17,0.230876145667642,0,1.32005454438075,0,13.3544628742526,484.70038073804,486.152626473662,20,0.1,1.5
1929,16,0.230876145667642,0,1.3174169418914,0,13.3280868493591,498.028467587399,499.480713323021,20,0.1,1.5
1929,15,0.230876145667642,0,1.31478460959859,0,13.301763526431,511.33023111383,512.782476849452,20,0.1,1.5
1929,14,0.230876145667642,0,1.31215753697194,0,13.2754928001645,524.605723913994,526.057969649617,20,0.1,1.5
1929,13,0.230876145667642,0,1.30953571350209,0,13.249274565466,537.85499847946,539.307244215083,20,0.1,1.5
1929,12,0.230876145667642,0,1.3069191287007,0,13.2231087174521,551.078107196912,552.530352932535,20,0.1,1.5
1929,11,0.230876145667642,0,1.30430777210039,0,13.196995151449,564.275102348361,565.727348083984,20,0.1,1.5
1929,10,0.230876145667642,0,1.30170163325468,0,13.1709337629919,577.446036111353,578.898281846975,20,0.1,1.5
1929,9,0.230876145667642,0,1.29910070173796,0,13.1449244478247,590.590960559178,592.0432062948,20,0.1,1.5
1929,8,0.230876145667642,0,1.29650496714548,0,13.1189671018999,603.709927661077,605.1621733967,20,0.1,1.5
1929,7,0.230876145667642,0,1.29391441909324,0,13.0930616213774,616.802989282455,618.255235018078,20,0.1,1.5
1929,6,0.230876145667642,0,1.29132904721801,0,13.0672079026252,629.87019718508,631.322442920703,20,0.1,1.5
1929,5,0.230876145667642,0,1.28874884117727,0,13.0414058422178,642.911603027298,644.363848762921,20,0.1,1.5
1929,4,0.230876145667642,0,1.28617379064917,0,13.0156553369368,655.927258364234,657.379504099858,20,0.1,1.5
1929,3,0.230876145667642,0,1.28360388533246,0,12.9899562837697,668.917214648004,670.369460383627,20,0.1,1.5
1929,2,0.0115438072833821,0,0.00054542100493308,0,0.0131500815715855,668.930364729576,670.382610465199,1,0.1,1.5
1929,1,150,0,1.29592152030168,0,112.959215203017,781.889579932593,783.341825668216,99999,0.1,1.5
1930,55,0.0139511180168428,0.0448487653648319,0.0448487653648319,0,0.9062760526412,0,0,1,0.1,1.5
1930,54,0.0137134382863921,0.000451447964102653,0.0451402819306243,0.00252973377206949,0.501198645024905,0.465059591138198,0.501198645024905,1,0.1,1.5
1930,53,0.0115438072833821,0.000635485202400232,0.0457667386251904,0.00253088760034081,0.507873646945887,0.936777700936359,1.00907229197079,1,0.1,1.5
1930,52,0.230876145667642,0.0110888970992291,0.923752094051577,0.0436226083396549,10.1255074610911,10.4391050428895,11.1345797530619,20,0.1,1.5
1930,51,0.230876145667642,0.00777288924435233,0.926585071321608,0.0301313012697644,9.92794419710133,19.9366020789942,21.0625239501632,20,0.1,1.5
1930,50,0.230876145667642,0.00520430185443374,1.1374662340843,0.0195894149099455,11.8604715742602,31.5172248688266,32.9229955244234,20,0.1,1.5
1930,49,0.230876145667642,0.00097565091899008,1.30775268429924,0.00317982551870987,13.2866268614661,44.758425651454,46.2096223858895,20,0.1,1.5
1930,48,0.230876145667642,4.0336267244206e-08,1.3976363042742,0,14.1302808765497,58.8887065280037,60.3399032624392,20,0.1,1.5
1930,47,0.230876145667642,3.56754758476503e-10,1.4015461953535,0,14.1693793875477,73.0580859155514,74.5092826499869,20,0.1,1.5
1930,46,0.230876145667642,3.56754758476508e-50,1.39874576430348,0,14.1413750734799,87.1994609890313,88.6506577234668,20,0.1,1.5
1930,45,0.230876145667642,3.56754758476512e-90,1.39595092879793,0,14.1134267184244,101.312887707456,102.764084441891,20,0.1,1.5
1930,44,0.230876145667642,3.56754758476517e-130,1.3931616776564,0,14.0855342070091,115.398421914465,116.8496186489,20,0.1,1.5
1930,43,0.230876145667642,3.56754758476521e-170,1.39037799972074,0,14.0576974276525,129.456119342117,130.907316076553,20,0.1,1.5
1930,42,0.230876145667642,3.56754758476526e-210,1.38759988385514,0,14.0299162689965,143.486035611114,144.937232345549,20,0.1,1.5
1930,41,0.230876145667642,3.5675475847653e-250,1.38482731894602,0,14.0021906199053,157.488226231019,158.939422965455,20,0.1,1.5
1930,40,0.230876145667642,3.56754758476535e-290,1.382060293902,0,13.9745203694651,171.462746600484,172.91394333492,20,0.1,1.5
1930,39,0.230876145667642,0,1.37929879765388,0,13.9469054069839,185.409652007468,186.860848741904,20,0.1,1.5
1930,38,0.230876145667642,0,1.37654281915455,0,13.9193456219906,199.328997629459,200.780194363894,20,0.1,1.5
1930,37,0.230876145667642,0,1.37379234737901,0,13.8918409042352,213.220838533694,214.672035268129,20,0.1,1.5
1930,36,0.230876145667642,0,1.37104737132425,0,13.8643911436876,227.085229677381,228.536426411817,20,0.1,1.5
1930,35,0.230876145667642,0,1.36830788000928,0,13.8369962305379,240.922225907919,242.373422642355,20,0.1,1.5
1930,34,0.230876145667642,0,1.36557386247503,0,13.8096560551953,254.731881963115,256.18307869755,20,0.1,1.5
1930,33,0.230876145667642,0,1.36284530778432,0,13.7823705082883,268.514252471403,269.965449205839,20,0.1,1.5
1930,32,0.230876145667642,0,1.36012220502185,0,13.7551394806636,282.269391952067,283.720588686502,20,0.1,1.5
1930,31,0.230876145667642,0,1.35740454329412,0,13.7279628633863,295.997354815453,297.448551549888,20,0.1,1.5
1930,30,0.230876145667642,0,1.35469231172938,0,13.7008405477389,309.698195363192,311.149392097627,20,0.1,1.5
1930,29,0.230876145667642,0,1.35198549947762,0,13.6737724252213,323.371967788413,324.823164522849,20,0.1,1.5
1930,28,0.230876145667642,0,1.34928409571051,0,13.6467583875502,337.018726175963,338.469922910399,20,0.1,1.5
1930,27,0.230876145667642,0,1.34658808962134,0,13.6197983266585,350.638524502622,352.089721237057,20,0.1,1.5
1930,26,0.230876145667642,0,1.34389747042501,0,13.5928921346952,364.231416637317,365.682613371752,20,0.1,1.5
1930,25,0.230876145667642,0,1.34121222735796,0,13.5660397040247,377.797456341342,379.248653075777,20,0.1,1.5
1930,24,0.230876145667642,0,1.33853234967814,0,13.5392409272265,391.336697268568,392.787894003004,20,0.1,1.5
1930,23,0.230876145667642,0,1.33585782666497,0,13.5124956970948,404.849192965663,406.300389700098,20,0.1,1.5
1930,22,0.230876145667642,0,1.33318864761928,0,13.4858039066379,418.334996872301,419.786193606736,20,0.1,1.5
1930,21,0.230876145667642,0,1.33052480186328,0,13.4591654490779,431.794162321379,433.245359055814,20,0.1,1.5
1930,20,0.230876145667642,0,1.32786627874053,0,13.4325802178504,445.22674253923,446.677939273665,20,0.1,1.5
1930,19,0.230876145667642,0,1.32521306761585,0,13.4060481066036,458.632790645833,460.083987380268,20,0.1,1.5
1930,18,0.230876145667642,0,1.32256515787535,0,13.3795690091986,472.012359655032,473.463556389467,20,0.1,1.5
1930,17,0.230876145667642,0,1.31992253892631,0,13.3531428197082,485.36550247474,486.816699209175,20,0.1,1.5
1930,16,0.230876145667642,0,1.31728520019721,0,13.3267694324172,498.692271907157,500.143468641592,20,0.1,1.5
1930,15,0.230876145667642,0,1.31465313113763,0,13.3004487418214,511.992720648979,513.443917383414,20,0.1,1.5
1930,14,0.230876145667642,0,1.31202632121824,0,13.2741806426275,525.266901291606,526.718098026041,20,0.1,1.5
1930,13,0.230876145667642,0,1.30940475993074,0,13.2479650297525,538.514866321359,539.966063055794,20,0.1,1.5
1930,12,0.230876145667642,0,1.30678843678783,0,13.2218017983234,551.736668119682,553.187864854117,20,0.1,1.5
1930,11,0.230876145667642,0,1.30417734132318,0,13.1956908436769,564.932358963359,566.383555697794,20,0.1,1.5
1930,10,0.230876145667642,0,1.30157146309135,0,13.1696320613586,578.101991024717,579.553187759153,20,0.1,1.5
1930,9,0.230876145667642,0,1.29897079166779,0,13.143625347123,591.24561637184,592.696813106276,20,0.1,1.5
1930,8,0.230876145667642,0,1.29637531664876,0,13.1176705969327,604.363286968773,605.814483703208,20,0.1,1.5
1930,7,0.230876145667642,0,1.29378502765133,0,13.0917677069584,617.455054675732,618.906251410167,20,0.1,1.5
1930,6,0.230876145667642,0,1.29119991431329,0,13.065916573578,630.52097124931,631.972167983745,20,0.1,1.5
1930,5,0.230876145667642,0,1.28861996629316,0,13.0401170933767,643.561088342686,645.012285077121,20,0.1,1.5
1930,4,0.230876145667642,0,1.2860451732701,0,13.0143691631461,656.575457505832,658.026654240267,20,0.1,1.5
1930,3,0.230876145667642,0,1.28347552494392,0,12.9886726798843,669.564130185716,671.015326920152,20,0.1,1.5
1930,2,0.0115438072833821,0,0.000545366462832587,0,0.0131495361505806,669.577279721867,671.028476456302,1,0.1,1.5
1930,1,150,0,1.29579192814965,0,112.957919281496,782.535199003364,783.986395737799,99999,0.1,1.5
1931,56,0.0141281581999049,0.0448163697399199,0.0448163697399199,0,0.905746166931667,0,0,1,0.1,1.5
1931,55,0.0139511180168428,0.000448487653648319,0.0448442804882954,0.00251297929594815,0.49812813099183,0.462228426763999,0.49812813099183,1,0.1,1.5
1931,54,0.0137134382863921,0.0006369479226584,0.0457682013454486,0.00253749261706034,0.509443679401432,0.935422211635998,1.00757181039326,1,0.1,1.5
1931,53,0.0115438072833821,0.000639076752109204,0.0463948838514131,0.00252750304961741,0.514142663980584,1.41345768919348,1.52171447437385,1,0.1,1.5
1931,52,0.230876145667642,0.011016541055906,0.934565370927086,0.0433101110659036,10.2284524226451,11.0231942394685,11.7501668970189,20,0.1,1.5
1931,51,0.230876145667642,0.00761055420988463,0.934025238131917,0.0294870300580521,9.99151864040671,20.5934695933316,21.7416855374256,20,0.1,1.5
1931,50,0.230876145667642,0.00494939674603072,1.14224984118838,0.0185815962521233,11.8913611848195,32.2193794031208,33.6330467222451,20,0.1,1.5
1931,49,0.230876145667642,0.000804712888867369,1.30841686541048,0.00257237223651143,13.2828813882459,45.4655126165594,46.915928110491,20,0.1,1.5
1931,48,0.230876145667642,4.0336267244206e-10,1.39749654064377,0,14.1288828409164,59.5943954574758,61.0448109514074,20,0.1,1.5
1931,47,0.230876145667642,3.56754758476503e-12,1.40140604073397,0,14.1679778378204,73.7623732952962,75.2127887892279,20,0.1,1.5
1931,46,0.230876145667642,3.56754758476508e-52,1.39860588972705,0,14.1399763277156,87.9023496230118,89.3527651169435,20,0.1,1.5
1931,45,0.230876145667642,3.56754758476512e-92,1.39581133370506,0,14.1120307674956,102.014380390507,103.464795884439,20,0.1,1.5
1931,44,0.230876145667642,3.56754758476517e-132,1.39302236148863,0,14.0841410453314,116.098521435839,117.548936929771,20,0.1,1.5
1931,43,0.230876145667642,3.56754758476521e-172,1.39023896192077,0,14.0563070496528,130.154828485492,131.605243979423,20,0.1,1.5
1931,42,0.230876145667642,3.56754758476526e-212,1.38746112386676,0,14.0285286691127,144.183357154604,145.633772648536,20,0.1,1.5
1931,41,0.230876145667642,3.5675475847653e-252,1.38468883621413,0,14.0008057925863,158.184162947191,159.634578441122,20,0.1,1.5
1931,40,0.230876145667642,3.56754758476535e-292,1.38192208787261,0,13.9731383091712,172.157301256362,173.607716750294,20,0.1,1.5
1931,39,0.230876145667642,0,1.37916086777411,0,13.9455261081862,186.102827364548,187.55324285848,20,0.1,1.5
1931,38,0.230876145667642,0,1.37640516487264,0,13.9179690791715,200.02079644372,201.471211937651,20,0.1,1.5
1931,37,0.230876145667642,0,1.37365496814427,0,13.8904671118878,213.911263555607,215.361679049539,20,0.1,1.5
1931,36,0.230876145667642,0,1.37091026658712,0,13.8630200963163,227.774283651924,229.224699145855,20,0.1,1.5
1931,35,0.230876145667642,0,1.36817104922128,0,13.8356279226579,241.609911574581,243.060327068513,20,0.1,1.5
1931,34,0.230876145667642,0,1.36543730508878,0,13.8082904813329,255.418202055914,256.868617549846,20,0.1,1.5
1931,33,0.230876145667642,0,1.36270902325354,0,13.7810076629805,269.199209718895,270.649625212827,20,0.1,1.5
1931,32,0.230876145667642,0,1.35998619280135,0,13.7537793584586,282.952989077353,284.403404571285,20,0.1,1.5
1931,31,0.230876145667642,0,1.35726880283979,0,13.726605458843,296.679594536197,298.130010030128,20,0.1,1.5
1931,30,0.230876145667642,0,1.35455684249821,0,13.6994858554272,310.379080391624,311.829495885555,20,0.1,1.5
1931,29,0.230876145667642,0,1.35185030092767,0,13.6724204397218,324.051500831346,325.501916325277,20,0.1,1.5
1931,28,0.230876145667642,0,1.34914916730093,0,13.6454091034544,337.6969099348,339.147325428732,20,0.1,1.5
1931,27,0.230876145667642,0,1.34645343081237,0,13.6184517385688,351.315361673369,352.7657771673,20,0.1,1.5
1931,26,0.230876145667642,0,1.34376308067796,0,13.5915482372247,364.906909910594,366.357325404525,20,0.1,1.5
1931,25,0.230876145667642,0,1.34107810613522,0,13.5646984917973,378.471608402391,379.922023896322,20,0.1,1.5
1931,24,0.230876145667642,0,1.33839849644317,0,13.5379023948768,392.009510797268,393.459926291199,20,0.1,1.5
1931,23,0.230876145667642,0,1.33572424088231,0,13.5111598392681,405.520670636536,406.971086130467,20,0.1,1.5
1931,22,0.230876145667642,0,1.33305532875452,0,13.4844707179903,419.005141354526,420.455556848458,20,0.1,1.5
1931,21,0.230876145667642,0,1.3303917493831,0,13.4578349242761,432.462976278802,433.913391772734,20,0.1,1.5
1931,20,0.230876145667642,0,1.32773349211265,0,13.4312523515716,445.894228630374,447.344644124305,20,0.1,1.5
1931,19,0.230876145667642,0,1.32508054630909,0,13.404722893536,459.29895152391,460.749367017841,20,0.1,1.5
1931,18,0.230876145667642,0,1.32243290135956,0,13.3782464440407,472.677197967951,474.127613461882,20,0.1,1.5
1931,17,0.230876145667642,0,1.31979054667242,0,13.3518228971693,486.02902086512,487.479436359051,20,0.1,1.5
1931,16,0.230876145667642,0,1.31715347167719,0,13.325452147217,499.354473012337,500.804888506269,20,0.1,1.5
1931,15,0.230876145667642,0,1.31452166582452,0,13.2991340886903,512.653607101027,514.104022594959,20,0.1,1.5
1931,14,0.230876145667642,0,1.31189511858612,0,13.2728686163063,525.926475717334,527.376891211265,20,0.1,1.5
1931,13,0.230876145667642,0,1.30927381945475,0,13.2466556249925,539.173131342326,540.623546836258,20,0.1,1.5
1931,12,0.230876145667642,0,1.30665775794415,0,13.2204950098866,552.393626352213,553.844041846144,20,0.1,1.5
1931,11,0.230876145667642,0,1.30404692358905,0,13.1943866663356,565.588013018548,567.03842851248,20,0.1,1.5
1931,10,0.230876145667642,0,1.30144130594505,0,13.1683304898955,578.756343508444,580.206759002375,20,0.1,1.5
1931,9,0.230876145667642,0,1.29884089458862,0,13.1423263763313,591.898669884775,593.349085378707,20,0.1,1.5
1931,8,0.230876145667642,0,1.2962456791171,0,13.1163742216161,605.015044106391,606.465459600323,20,0.1,1.5
1931,7,0.230876145667642,0,1.29365564914856,0,13.0904739219307,618.105518028322,619.555933522253,20,0.1,1.5
1931,6,0.230876145667642,0,1.29107079432186,0,13.0646253736637,631.170143401985,632.620558895917,20,0.1,1.5
1931,5,0.230876145667642,0,1.28849110429653,0,13.0388284734104,644.208971875396,645.659387369327,20,0.1,1.5
1931,4,0.230876145667642,0,1.28591656875278,0,13.0130831179729,657.222054993369,658.6724704873,20,0.1,1.5
1931,3,0.230876145667642,0,1.28334717739143,0,12.9873892043594,670.209444197728,671.65985969166,20,0.1,1.5
1931,2,0.0115438072833821,0,0.000545311926186304,0,0.0131489907841178,670.222593188512,671.673008682444,1,0.1,1.5
1931,1,150,0,1.29566234895683,0,112.956623489568,783.17921667808,784.629632172012,99999,0.1,1.5
1932,57,0.0142675880575216,0.0447922431949484,0.0447922431949484,0,0.905356589270649,0,0,1,0.1,1.5
1932,56,0.0141281581999049,0.000448163697399199,0.0448118881029459,0.0025107023993994,0.497886467270998,0.462019290136721,0.497886467270998,1,0.1,1.5
1932,55,0.0139511180168428,0.000632729700523521,0.0454680408842336,0.00252099305498357,0.506322637691899,0.932327741328854,1.0042091049629,1,0.1,1.5
